"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Haiti","HTI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2202.2277471919","2272.76227185922","2157.59713304947","2048.24345327582","1806.82303582261","1989.01647380882","2069.61454132124","2121.84940075252","2152.00366307537","2200.58953485606","2228.50133637731","2229.84396723075","2247.97896614654","2330.91873933383","2322.19786798691","2427.44808551393","2503.65932681978","2647.4953861343","2724.45922826633","2855.15971385494","2694.91104137315","2858.19645979435","2830.19080559709","3042.4970687871","3075.73843837062","3025.83461728258","3253.47178641614","3339.38884653446","3196.97386370614","3236.97492504607","3103.18066312462","3134.95014938417","3264.93354407906","3281.21232071515","3183.45909033404",
"Hungary","HUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9163.03130754889","8346.85878117338","8278.72478650254","8435.74769087655","8881.9599693567","9216.10061620732","9384.08090964999","9844.12936364422","10414.6008714942","10892.4856104468","11869.1315889398","13224.1365469596","14532.3075182088","15461.9324749926","16252.8306438012","17091.2761318193","18365.9171755018","19089.9902689528","20708.7615120316","20680.6724250531","21693.4020663431","22992.2184657584","23205.310668404","24591.6380503055","25796.2100959256","26944.9597666868","28178.9450366919","29728.0121568801","32258.2577892511","35627.2315520858","35583.5855675637","38887.1909527154","44012.2677274292","45367.5983545254","47635.8955299223",
"IBRD only","IBD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2973.75260365195","3082.70709702098","3166.45961026261","3284.07078039632","3410.71434905022","3582.35130147097","3793.17582259196","3997.9372571451","4032.98047046297","4192.58120918421","4487.66546859374","4706.80727053763","4939.68278849159","5276.10597865224","5779.32524536246","6326.77099741698","7063.90772018641","7812.27373971766","8429.14251502007","8662.76088193241","9347.46589016801","10063.831712917","10688.7504466775","11198.7987036929","11551.1899474335","11675.6096549817","12128.0163529415","12790.0655338505","13691.5730005598","14502.8757559328","14541.5246800108","16411.8907747422","18247.9217582145","19744.2369234195","20999.021913315",
"IDA & IBRD total","IBT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2645.4631806919","2737.62068387504","2806.30701606882","2898.3695914265","2996.21786552227","3137.30380052219","3311.18444455265","3477.35158602012","3506.82961435258","3634.73903873431","3874.16942826154","4053.67791478186","4244.75586270803","4517.3355564345","4929.12661978369","5375.81638891291","5966.65301064297","6561.43736893893","7045.52116557002","7228.90675642656","7763.60147801382","8317.44405441248","8797.41322902413","9205.15526953779","9498.67384114035","9597.96545789188","9942.80272976026","10458.734946434","11142.2935257528","11765.8750164169","11769.6002579412","13171.925570065","14581.6520034781","15679.8465405193","16601.9249547988",
"IDA total","IDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1353.1045996846","1391.80074180549","1417.01227705513","1428.01203591478","1434.43586017203","1480.38985462323","1538.33341689666","1584.88978345489","1617.17989963585","1654.49292335351","1721.79711468066","1790.45330866657","1867.83713176546","1955.5697461757","2094.73774150113","2245.79086003134","2402.30889940296","2554.15488216159","2672.35925804504","2756.5727732103","2887.76408086342","3008.86975724325","3114.10851581582","3272.6408028597","3454.65426461892","3547.45667174887","3652.92200098947","3829.77627299951","3988.08200311511","4192.32716571366","4215.33625721442","4483.67397775858","4910.84462973367","5131.09385547711","5365.00455819544",
"IDA blend","IDB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2035.96316166809","2087.31521840227","2141.52032785655","2130.75297601735","2142.25270369852","2186.5688734118","2268.75830061614","2300.38319670595","2329.77094369145","2356.25825530664","2434.20456713882","2519.41370655435","2640.96676691076","2750.5177880796","2960.43613387654","3162.15524915101","3364.39882056048","3546.00270429689","3662.37317214437","3790.63076015784","3938.83939637534","4080.31460124731","4212.80740046505","4405.7181089872","4623.286593861","4719.61422681594","4757.55227198357","5009.27094613554","5068.38657132946","5291.19491070672","5291.93964685602","5601.41706536212","6143.45808117455","6403.94488378322","6685.17076130353",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3043.94197509412","3305.36393308693","3538.4843126036","3792.59465726279","4095.99846606786","4451.00021287614","4807.0926728128","5037.22152387708","4355.77997397004","4385.93971371397","4639.03942639464","4848.55580110852","5076.16438159536","5352.50750391531","5700.04949535761","6134.1667301082","6583.35112358046","7096.38768916734","7569.25304691272","7868.14818333554","8353.45684733249","8936.99215549454","9530.29071136718","9866.01699250847","10064.677127417","10027.5372996025","10262.5951651871","10687.6409218443","11372.0971987612","11986.4701508376","11729.3674458448","12757.0746440204","14284.929293133","15415.7079259527","16448.2755179559",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","996.394287257536","1026.25753572807","1034.8904373005","1057.85713092402","1061.29589247231","1108.10480426988","1152.64814781769","1207.1383155797","1240.55154438931","1283.54982466473","1344.62344014974","1403.39654869503","1456.67325798582","1532.67667161976","1632.99557532181","1756.27285039189","1887.88202123672","2022.69733518561","2140.59443114821","2199.12932012279","2319.46476437121","2428.50291895732","2518.656954796","2658.23267826315","2821.84509415509","2914.22187399747","3060.96038773926","3198.90129583597","3415.25339262367","3612.70172498328","3650.14984480833","3899.17972084664","4267.67002850134","4469.68598577713","4682.49908132355",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1211.98252596236","1239.05800550017","1308.60046648973","1374.10152892404","1466.60425541449","1578.67124418308","1694.73980804852","1758.85336185916","1852.40649050297","2006.27286702604","2090.85806894486","2199.53910446478","2277.06974775051","2461.48251610861","2681.86116841254","2936.80322011933","3220.62692939401","3508.06183171605","3633.36783240716","3886.58197693247","4206.45986002117","4454.70153200513","4819.64288218731","5014.3505659078","5191.59149903249","5425.03599091046","5800.48149366552","6144.71714444938","6714.96639877754","7150.92423452926","6966.27542785911","8050.01857452664","9207.12743040145","10323.4998734428","11158.8809230756",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13733.7469940774","14389.2004353847","15105.7425428238","15801.0034916839","17000.1716116833","18931.5409243667","20473.9399851301","22632.0933592072","25092.3392282376","27041.3474221597","30209.4656208159","32576.9245748656","35222.028724352","36285.1087003511","38734.4439399148","40466.2343515711","44232.1017485574","46784.0861335365","44169.0943411644","41469.837900256","43216.9847302406","45525.7181239042","46726.2157665366","48838.7719825525","52640.7843918553","71607.4568294649","73012.8198720374","80450.3529336506","86299.3420216976","92022.59879983","97799.9225748607","116903.61243517","136104.445332458","124900.938635241","131175.106854149",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7256.4125139858","8229.25220593136","8524.12606834683","8567.20941510168","8585.16787958197","8876.79376487237","9510.04382165743","9687.84395448514","9864.06215552839","10059.6856494408","10729.358009814","11061.3014736829","12040.8612168067","13192.3336579798","13835.4204033817","14402.1053422847","15256.2709036935","16672.725251775","16830.9366180679","16894.2354038807","17865.9413811134","18487.0762403762","16325.2010690607","15552.0130607852","15408.0965115311","13689.7646428107","14573.3219668948","15070.2585821031","14839.5691945218","13348.4109509839","14110.3191444298","14951.8948716503","16424.3773866974","17659.8738760715","18441.5577521605",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2694.03940918547","3546.96543470584","4509.04363347126","4559.9311313495","4597.62130801613","5034.47628349469","6019.88912578392","7964.05684933034","9194.47420287909","10627.9400727491","10719.6194208455","9682.37619485733","6068.45161808346","9289.7422464959","9457.04454256902","10223.1065322558","10783.1236406224","11657.3168702462","11687.0142083267","12186.1929623841","12912.0299790146","14402.0340893955","14668.5432764995","13168.245587417","9334.46604866315","9079.13531769496","10191.6616988639","12034.4011214944","12248.5917385964","10573.9304750715","12731.7535755129","14391.1292349806","14652.5212399212","14464.3186928173",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21970.4423468401","22401.4827771608","21862.5015775992","22445.2856942546","23546.9038709722","23938.4742039384","24767.0742830061","26868.1114985746","28721.0932215283","29557.5418268846","29782.8738104215","31885.4510734264","32607.1058796568","32701.0489474892","35617.2135979676","37322.7399272793","39700.0817099125","41472.8449350184","43728.1140564123","41862.9599253906","39768.4169599139","40936.867830513","42004.4476110597","44409.6689530904","45996.9687476901","49214.2648614584","53480.3971946764","55638.4920591794","57197.7676247175","60523.8179440825","55796.7454667632","61610.2132740715","73426.2277837268","76666.6420841189","78258.759250789",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15696.9175974947","16460.6841757494","17525.949500409","18189.9861699097","19448.2546075813","20609.8196877819","21653.1769171043","22281.0186469122","22912.5092117856","23415.2823443577","25783.17345746","25813.2364970155","26101.3287841133","24678.3961628026","26071.0504006881","25700.9862605809","26365.5784943526","28265.876329699","28083.8366135952","28097.1929407923","29455.8218132531","31313.9334997029","32483.7421872738","34827.3647351146","34816.2422460071","35868.9736376014","38189.1610278241","39470.8681262164","40189.9909957069","41325.1783656756","40955.2856179152","46162.0822730247","53564.227891667","53401.1782301902","55690.7391030986",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18667.8785203188","19582.5321463446","20182.1740049695","20471.8435498038","21354.4057424861","22431.2225953006","23092.1885693553","23931.1687000871","25073.6527666681","25654.6814189029","27146.321184003","28137.0558622418","28833.0217903129","29252.9002536241","29584.8026525468","30137.8180374437","32460.5509873353","34108.772309859","35422.3424391113","34483.7311008116","34977.9942339965","36392.2827759493","36281.1014243506","36459.2950248716","36665.68576775","37394.4535005423","40482.562999856","42142.3435406885","43386.7005868803","46661.9105159611","44435.6434393527","49825.3934111848","56247.4155916998","57893.4083587152","60846.9830270279",
